measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,298.6937821391405,304.60434007045785,292.98742600000344
2,DALYs (Disability-Adjusted Life Years),58,Estonia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,933.8130302026408,1021.6541090884599,845.5444593399465
2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,173.83942141314444,193.48281873421882,156.14377059251356
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,546.0525994567856,592.0709916038112,500.7214755111529
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1677.4114573056647,2244.347602419562,1031.9534029180725
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,646.7818947377979,901.0565943467677,462.1369802935137
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,1177.2945866470664,1549.2654636500279,824.4543767320318
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,430.6491951423647,506.51138722109573,362.1903649407555
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,142.02405481610813,167.6890412642943,119.57130760545576
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,276.2637778000698,317.3908334769739,237.3958705730917
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,657.6366775526673,992.7295881042395,411.5698593745417
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,367.34998613183296,541.6983983305621,221.66631791300665
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,516.4882903559455,728.5934036056948,337.1970760596833
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,1121.6590430576641,1243.2126986581654,538.19082762331
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,559.887260976559,583.6247420670765,535.4496853956393
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,837.3926931164619,898.1570453676798,545.1808913130277
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,1126.803127118812,1407.7265040702157,874.455380064973
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,189.40927168878116,234.91096887298738,154.61751891370236
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,647.2261316661485,793.0674362526022,519.4563700382643
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,341.74535808322315,489.7426958032607,290.4609992224372
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,86.46040005289996,98.34186976380033,76.19970599801016
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,218.5662225286508,294.6845284359646,191.20868968948218
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,514.1450523405904,735.4603523371562,356.4956691558424
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,174.62667450043747,228.7262600152904,127.17701626278262
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,328.6368291440138,440.8249620944894,237.9942163774681
2,DALYs (Disability-Adjusted Life Years),349,Greenland,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,3994.4798792737183,4934.09113918253,3260.9929849456084
2,DALYs (Disability-Adjusted Life Years),349,Greenland,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,1505.9312051461566,1796.6589030881767,1272.0784991326545
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,2810.4275688675057,3388.970853247255,2354.9692286430613
2,DALYs (Disability-Adjusted Life Years),147,Libya,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,293.9468592109418,423.9653832489916,212.05331114060533
2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,155.68361674868459,212.57459717732266,110.25972195981382
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,227.51486832403393,305.0323627569484,173.1464816467253
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,502.7619687899742,708.1623729032361,365.39203573343417
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,122.33343618553482,152.56284504294064,98.09099665791443
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,312.9602171090094,418.1324453419796,243.8814560984689
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,471.68953154628326,681.5033768974243,285.07150886654205
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,227.36018845245644,311.96009750413657,162.24253356033276
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,347.6786539289504,477.428209049334,233.3792078244024
2,DALYs (Disability-Adjusted Life Years),168,Angola,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,739.991455411772,981.3206797570515,550.6434206108695
2,DALYs (Disability-Adjusted Life Years),168,Angola,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,169.63522520547426,217.3779165546944,127.98970441731785
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,434.8425135070948,561.7272984350078,330.2337583290787
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,375.4279574899384,445.6743127939059,259.2877934233753
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,171.119692092801,201.58667111885805,145.41938156495078
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,272.7308621766122,311.40781253753835,212.08271858025444
2,DALYs (Disability-Adjusted Life Years),80,France,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,830.1308535669555,882.0145043894734,785.0216428872931
2,DALYs (Disability-Adjusted Life Years),80,France,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,249.52419287754083,266.23833534855527,235.32703503612657
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,533.6874920570599,564.194803945151,508.1584612424733
2,DALYs (Disability-Adjusted Life Years),208,Guinea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,605.1201414067185,870.8357586483736,372.3523544383662
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,252.4466232287627,337.146699368315,180.88189884180534
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,419.94598920566517,569.8861753066452,278.5707212672194
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,283.68866169859325,356.61318502658304,193.05667500488588
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,40.41310584296684,53.371010169082496,25.582942712955465
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,161.06672980895257,203.55946640171072,109.48333839570664
2,DALYs (Disability-Adjusted Life Years),163,India,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,713.5674133665731,831.0066542541967,526.9296538924362
2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,643.9242613578383,728.0649391055238,559.2449722569858
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,677.9028551270437,749.6303192901526,589.3829438483356
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,2034.4286738321823,2162.8297411632147,1899.8133110590059
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,454.4649668552679,487.71075968799556,424.18887700205613
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,1210.6377340980537,1276.6007412673632,1141.8950898638338
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,437.85110229063895,501.50945567597887,332.6087293241684
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,145.03088996582062,162.35037055075665,129.648165880525
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,286.0178304658909,320.52118995933927,237.31371628060523
2,DALYs (Disability-Adjusted Life Years),46,Croatia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,730.0332160823211,780.1386538901888,687.1496806657467
2,DALYs (Disability-Adjusted Life Years),46,Croatia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,181.58084254610645,199.2990384965225,165.1683686692235
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,451.86522466407126,480.76421197307627,425.17008392903017
2,DALYs (Disability-Adjusted Life Years),27,Samoa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,979.8078766846571,1378.5049276604682,636.864656584883
2,DALYs (Disability-Adjusted Life Years),27,Samoa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,388.95635906171566,527.0796306248507,254.29321612253742
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,693.1791762997806,955.369041029443,462.7110084861768
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,653.9582202621485,804.2764128231756,527.4446797930152
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,144.68503922302673,182.84292346444343,111.76568272726847
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,395.348911456975,483.90865276915616,320.44757129400284
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,785.7588939714126,1005.8846002554272,610.3473622780089
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,204.16998010187837,272.6431078332896,152.01655465753808
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,497.6156562381408,635.3901483533996,387.41281941532554
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,246.2499201713206,423.92348244483406,176.2301709690537
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,89.79562582791773,117.71026597191057,68.32906311099316
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,170.0373660224166,263.52428196889804,126.20020727489373
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1901.220719399949,2044.3789956088758,1758.966550954593
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,431.50804603393175,466.15082331393666,401.39715728834636
2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,1133.9213973005333,1208.4041338382826,1058.4669917074727
2,DALYs (Disability-Adjusted Life Years),182,Malawi,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,768.5735635743143,1003.7843496475691,581.4160383908652
2,DALYs (Disability-Adjusted Life Years),182,Malawi,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,140.23982935996514,182.69698893520265,103.61924283928604
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,433.76910159974807,544.9751638097936,334.0856300750459
2,DALYs (Disability-Adjusted Life Years),118,Suriname,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1759.2419813477402,2069.0129725637626,1430.0503337869982
2,DALYs (Disability-Adjusted Life Years),118,Suriname,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,550.0767124134001,642.8210564456132,472.4002230531434
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,1141.5185626945538,1299.9634675893672,971.342330586889
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,232.56322280410612,269.9479413081581,199.50388763424905
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,45.63413671754843,54.64261261540776,37.204042961181806
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,135.88918282360783,157.2939879401588,117.37120109496857
2,DALYs (Disability-Adjusted Life Years),110,Dominica,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,367.28607691879927,462.12112457864276,263.4234331715207
2,DALYs (Disability-Adjusted Life Years),110,Dominica,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,67.15700331872328,85.83284499728765,52.51578706544671
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,220.14507875308237,274.90297385070323,167.8482634922152
2,DALYs (Disability-Adjusted Life Years),14,Maldives,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,249.9333742003557,315.67388791753973,204.27392618473363
2,DALYs (Disability-Adjusted Life Years),14,Maldives,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,41.43804227255559,49.06591105114251,34.59821097145265
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,166.57057588788825,205.63586531721324,137.7332899324824
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,417.61551317623275,452.6868477030651,387.04492707288847
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,63.60172231893851,70.56238748672926,57.29344044347982
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,233.22868328699846,250.59833818732452,217.28300815067152
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,2205.6635285378698,3287.5073881840667,1300.3691574288866
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,290.0428376002892,477.4286377328258,148.25575845310402
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,1177.9707363034524,1757.2860698090697,704.5459018776879
2,DALYs (Disability-Adjusted Life Years),112,Grenada,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,331.4926502472739,367.4066503225325,297.0777759633813
2,DALYs (Disability-Adjusted Life Years),112,Grenada,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,66.89540363377841,75.53446838300204,59.107019650000275
2,DALYs (Disability-Adjusted Life Years),112,Grenada,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,200.312062943913,221.4884731617495,180.8859221424633
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,2015.865570319822,2156.0569560005465,1933.7287691727763
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,376.2498407285348,399.90630873032086,364.8407309651735
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,1166.7224211171317,1245.1403126546413,1123.7451350799183
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,694.7443735667694,965.4875989005719,507.13038773398057
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,190.08950082658103,239.5881463503578,145.19017913096343
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,431.9140792597767,573.3332122544748,324.86354294858927
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1180.5675657933712,1648.215762315861,721.6644608292052
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,445.1825603254965,616.7376491163949,313.8279244789874
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,831.6040218426499,1124.354235397692,567.3742945528941
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,1851.4587473296422,2540.339483988991,1105.799467158776
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,573.34587061215,770.9510290102464,362.0827843384908
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,1225.5296889385413,1622.8853735801865,793.7237416053799
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,176.48332343542427,244.7974994923553,139.58545188468278
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,48.94216908073217,58.23840302012845,41.191595817433786
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,129.6003097345852,175.76380692754427,105.64001073903997
2,DALYs (Disability-Adjusted Life Years),163,India,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,734.5939866124673,834.6195685813368,538.4181397778767
2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,657.3017038828065,734.6433608727707,583.5245702556427
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,695.2096606734434,760.040572564035,596.2531565920308
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,613.8889114375112,759.8725146559623,505.9620273856477
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,61.70895014614241,71.35939180538088,53.011808195297036
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,358.36694654875015,440.46913128104933,300.66844112446955
2,DALYs (Disability-Adjusted Life Years),164,Nepal,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1070.9854744484755,1383.907834441046,672.6148375549673
2,DALYs (Disability-Adjusted Life Years),164,Nepal,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,176.1094991603861,229.9682541362273,128.6223520519491
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,591.0783012735562,759.7529994167548,404.37969286014976
2,DALYs (Disability-Adjusted Life Years),129,Honduras,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,204.20525055666448,403.0083479854487,130.81888937552407
2,DALYs (Disability-Adjusted Life Years),129,Honduras,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,47.45609128911541,69.15772986421203,33.2341577623805
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,121.86253316837819,216.4503297371337,82.5440150570075
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,1069.4033869403172,1204.1042657173987,515.6918027412908
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,536.3437678842347,560.838655634441,509.8590386459752
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,800.5920558613041,865.7749576820264,526.4722236953353
2,DALYs (Disability-Adjusted Life Years),218,Togo,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,743.6024836435381,973.0991703781976,513.6036479440274
2,DALYs (Disability-Adjusted Life Years),218,Togo,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,182.5864446710003,247.1859984776311,128.00019968123394
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,439.0984623944102,570.3003678390302,317.74578268042467
2,DALYs (Disability-Adjusted Life Years),164,Nepal,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,1080.3050257312661,1396.04928812678,688.2068317428233
2,DALYs (Disability-Adjusted Life Years),164,Nepal,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,177.4782549561892,233.6815167678506,128.37348477945352
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,597.1584605604322,762.6066361480632,400.98296538972494
2,DALYs (Disability-Adjusted Life Years),81,Germany,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,611.4932103027435,641.9784426980339,583.9786010714114
2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,201.11509759494203,213.0956046213854,191.18657293187906
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,408.01609261476165,426.57979038252466,391.95014481386943
2,DALYs (Disability-Adjusted Life Years),47,Czechia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,811.1327157550065,845.390898328339,777.510043808378
2,DALYs (Disability-Adjusted Life Years),47,Czechia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,181.43242853847096,192.9356703108757,169.40712918511852
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,498.5496615933129,518.7917256695886,479.6396526648983
2,DALYs (Disability-Adjusted Life Years),46,Croatia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,768.1821214438046,810.5795770666585,729.5671678925665
2,DALYs (Disability-Adjusted Life Years),46,Croatia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,208.63425749257598,224.9914780941128,193.23340866704802
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,483.93361163850676,506.57046467494223,461.6704828970886
2,DALYs (Disability-Adjusted Life Years),14,Maldives,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,251.04731973048035,315.79949693577083,203.7546812966383
2,DALYs (Disability-Adjusted Life Years),14,Maldives,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,41.31980857044053,49.38096856258197,34.18088339570817
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,168.84602316749118,211.15316935809338,139.08713106566003
2,DALYs (Disability-Adjusted Life Years),125,Colombia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,458.252626242645,493.31674524502625,420.77069732900407
2,DALYs (Disability-Adjusted Life Years),125,Colombia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,122.66068596094918,134.0800713695603,111.75179851576586
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,285.9812207236403,304.6750914812988,266.0721361981262
2,DALYs (Disability-Adjusted Life Years),14,Maldives,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,247.70930531364667,305.54513079606323,200.18433330516143
2,DALYs (Disability-Adjusted Life Years),14,Maldives,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,41.3984423650857,48.691895981694294,34.84946699895215
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,163.33584261809972,198.36694679804395,134.26586766254775
2,DALYs (Disability-Adjusted Life Years),47,Czechia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,836.6455383968553,871.1072218079029,805.3818890679772
2,DALYs (Disability-Adjusted Life Years),47,Czechia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,176.45078008523677,188.00867574009493,164.54300545381665
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,508.73460432736044,528.0040301512024,490.508405707577
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,681.2696235663614,787.5823728689192,593.1238533398058
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,249.3271127712298,289.8764409649796,213.28246083287226
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,473.3423923361034,544.2832629349754,415.9468056508001
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,674.9666094278879,722.9180356806233,626.2949877974349
